crop_id,split,image_path,label_path,crop_path,class_id,class_name,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area,image_width,image_height,relative_area
train_009136_jpg.rf.f716756d4e80dea3167f88ef5396b4cd_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009136_jpg.rf.f716756d4e80dea3167f88ef5396b4cd.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009136_jpg.rf.f716756d4e80dea3167f88ef5396b4cd.txt,data\crops\train\train_009136_jpg.rf.f716756d4e80dea3167f88ef5396b4cd_000_pliers.png,2,pliers,177,180,206,259,29,79,2291,416,416,0.0132384892751479
train_009143_jpg.rf.8d21eed159c7a392047354022f46ac8f_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009143_jpg.rf.8d21eed159c7a392047354022f46ac8f.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009143_jpg.rf.8d21eed159c7a392047354022f46ac8f.txt,data\crops\train\train_009143_jpg.rf.8d21eed159c7a392047354022f46ac8f_000_pliers.png,2,pliers,252,170,275,206,23,36,828,416,416,0.0047845784023668
train_009146_jpg.rf.09b80b9792754c5415fdd334905c8387_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009146_jpg.rf.09b80b9792754c5415fdd334905c8387.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009146_jpg.rf.09b80b9792754c5415fdd334905c8387.txt,data\crops\train\train_009146_jpg.rf.09b80b9792754c5415fdd334905c8387_000_pliers.png,2,pliers,166,195,184,304,18,109,1962,416,416,0.0113373705621301
train_009147_jpg.rf.7f868adeeeeeed546f33f1fec32b2587_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009147_jpg.rf.7f868adeeeeeed546f33f1fec32b2587.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009147_jpg.rf.7f868adeeeeeed546f33f1fec32b2587.txt,data\crops\train\train_009147_jpg.rf.7f868adeeeeeed546f33f1fec32b2587_000_pliers.png,2,pliers,173,183,194,229,21,46,966,416,416,0.0055820081360946
train_009154_jpg.rf.152048e3448005b0befdc9e04702c2c3_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009154_jpg.rf.152048e3448005b0befdc9e04702c2c3.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009154_jpg.rf.152048e3448005b0befdc9e04702c2c3.txt,data\crops\train\train_009154_jpg.rf.152048e3448005b0befdc9e04702c2c3_000_pliers.png,2,pliers,271,126,290,235,19,109,2071,416,416,0.0119672244822485
train_009155_jpg.rf.5f04b95c9d6e510054bbb03c90d13734_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009155_jpg.rf.5f04b95c9d6e510054bbb03c90d13734.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009155_jpg.rf.5f04b95c9d6e510054bbb03c90d13734.txt,data\crops\train\train_009155_jpg.rf.5f04b95c9d6e510054bbb03c90d13734_000_pliers.png,2,pliers,249,140,267,228,18,88,1584,416,416,0.0091531065088757
train_009156_jpg.rf.4796426178df404dfcb60a226e89518a_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009156_jpg.rf.4796426178df404dfcb60a226e89518a.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009156_jpg.rf.4796426178df404dfcb60a226e89518a.txt,data\crops\train\train_009156_jpg.rf.4796426178df404dfcb60a226e89518a_000_pliers.png,2,pliers,190,156,245,187,55,31,1705,416,416,0.0098523021449704
train_009157_jpg.rf.8ee87c95a7bec15eb2cdd69c25b38a33_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009157_jpg.rf.8ee87c95a7bec15eb2cdd69c25b38a33.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009157_jpg.rf.8ee87c95a7bec15eb2cdd69c25b38a33.txt,data\crops\train\train_009157_jpg.rf.8ee87c95a7bec15eb2cdd69c25b38a33_000_pliers.png,2,pliers,192,209,240,247,48,38,1824,416,416,0.0105399408284023
train_009166_jpg.rf.048187131c9f71f156f2c0e5d89a6bd4_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009166_jpg.rf.048187131c9f71f156f2c0e5d89a6bd4.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009166_jpg.rf.048187131c9f71f156f2c0e5d89a6bd4.txt,data\crops\train\train_009166_jpg.rf.048187131c9f71f156f2c0e5d89a6bd4_000_pliers.png,2,pliers,196,169,237,265,41,96,3936,416,416,0.0227440828402366
train_009167_jpg.rf.b0bcc5321511323d12a734dd08266470_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009167_jpg.rf.b0bcc5321511323d12a734dd08266470.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009167_jpg.rf.b0bcc5321511323d12a734dd08266470.txt,data\crops\train\train_009167_jpg.rf.b0bcc5321511323d12a734dd08266470_000_pliers.png,2,pliers,171,235,201,277,30,42,1260,416,416,0.0072808801775147
train_009169_jpg.rf.6a852e19fe721a6b96def54102e4a2aa_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009169_jpg.rf.6a852e19fe721a6b96def54102e4a2aa.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009169_jpg.rf.6a852e19fe721a6b96def54102e4a2aa.txt,data\crops\train\train_009169_jpg.rf.6a852e19fe721a6b96def54102e4a2aa_000_pliers.png,2,pliers,288,203,327,265,39,62,2418,416,416,0.0139723557692307
train_009177_jpg.rf.5e4ef003cea69314765e99e3e041bd03_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009177_jpg.rf.5e4ef003cea69314765e99e3e041bd03.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009177_jpg.rf.5e4ef003cea69314765e99e3e041bd03.txt,data\crops\train\train_009177_jpg.rf.5e4ef003cea69314765e99e3e041bd03_000_pliers.png,2,pliers,208,190,223,230,15,40,600,416,416,0.0034670857988165
train_009181_jpg.rf.fd1f5009396333e8b4601966bd48bfb1_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009181_jpg.rf.fd1f5009396333e8b4601966bd48bfb1.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009181_jpg.rf.fd1f5009396333e8b4601966bd48bfb1.txt,data\crops\train\train_009181_jpg.rf.fd1f5009396333e8b4601966bd48bfb1_000_pliers.png,2,pliers,231,214,272,253,41,39,1599,416,416,0.0092397836538461
train_009188_jpg.rf.ec5e09e48c6dfae3f77b5c9f8373693c_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009188_jpg.rf.ec5e09e48c6dfae3f77b5c9f8373693c.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009188_jpg.rf.ec5e09e48c6dfae3f77b5c9f8373693c.txt,data\crops\train\train_009188_jpg.rf.ec5e09e48c6dfae3f77b5c9f8373693c_000_pliers.png,2,pliers,226,226,254,329,28,103,2884,416,416,0.0166651257396449
train_009195_jpg.rf.6a54ae486cdd0ecceb5f72f8177bb649_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009195_jpg.rf.6a54ae486cdd0ecceb5f72f8177bb649.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009195_jpg.rf.6a54ae486cdd0ecceb5f72f8177bb649.txt,data\crops\train\train_009195_jpg.rf.6a54ae486cdd0ecceb5f72f8177bb649_000_pliers.png,2,pliers,237,154,260,257,23,103,2369,416,416,0.013689210428994
train_009197_jpg.rf.05f4174f0316b0bb8d5249031bb4b13a_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009197_jpg.rf.05f4174f0316b0bb8d5249031bb4b13a.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009197_jpg.rf.05f4174f0316b0bb8d5249031bb4b13a.txt,data\crops\train\train_009197_jpg.rf.05f4174f0316b0bb8d5249031bb4b13a_000_pliers.png,2,pliers,232,283,279,300,47,17,799,416,416,0.0046170025887573
train_009200_jpg.rf.ee38a5f9380b866d109ab2c56578eeb1_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009200_jpg.rf.ee38a5f9380b866d109ab2c56578eeb1.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009200_jpg.rf.ee38a5f9380b866d109ab2c56578eeb1.txt,data\crops\train\train_009200_jpg.rf.ee38a5f9380b866d109ab2c56578eeb1_000_pliers.png,2,pliers,279,164,292,255,13,91,1183,416,416,0.0068359375
train_009203_jpg.rf.f947996de4f970fe4a4930916c21d25b_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009203_jpg.rf.f947996de4f970fe4a4930916c21d25b.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009203_jpg.rf.f947996de4f970fe4a4930916c21d25b.txt,data\crops\train\train_009203_jpg.rf.f947996de4f970fe4a4930916c21d25b_000_pliers.png,2,pliers,113,181,165,199,52,18,936,416,416,0.0054086538461538
train_009207_jpg.rf.81765b42557a18074561351b2970eb6d_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009207_jpg.rf.81765b42557a18074561351b2970eb6d.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009207_jpg.rf.81765b42557a18074561351b2970eb6d.txt,data\crops\train\train_009207_jpg.rf.81765b42557a18074561351b2970eb6d_000_pliers.png,2,pliers,132,207,153,241,21,34,714,416,416,0.0041258321005917
train_009210_jpg.rf.7e143ebc240905dd1e25d5fdae09ceaa_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009210_jpg.rf.7e143ebc240905dd1e25d5fdae09ceaa.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009210_jpg.rf.7e143ebc240905dd1e25d5fdae09ceaa.txt,data\crops\train\train_009210_jpg.rf.7e143ebc240905dd1e25d5fdae09ceaa_000_pliers.png,2,pliers,209,191,272,211,63,20,1260,416,416,0.0072808801775147
train_009212_jpg.rf.5420f485748aa26798084d03e1ac753e_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009212_jpg.rf.5420f485748aa26798084d03e1ac753e.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009212_jpg.rf.5420f485748aa26798084d03e1ac753e.txt,data\crops\train\train_009212_jpg.rf.5420f485748aa26798084d03e1ac753e_000_pliers.png,2,pliers,185,224,213,261,28,37,1036,416,416,0.0059865014792899
train_009213_jpg.rf.2b2b1a7c6e524aaad39465c9b6ac3967_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009213_jpg.rf.2b2b1a7c6e524aaad39465c9b6ac3967.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009213_jpg.rf.2b2b1a7c6e524aaad39465c9b6ac3967.txt,data\crops\train\train_009213_jpg.rf.2b2b1a7c6e524aaad39465c9b6ac3967_000_pliers.png,2,pliers,264,292,283,320,19,28,532,416,416,0.003074149408284
train_009215_jpg.rf.b0ea63e9d428a08ee76987de0b1154a0_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009215_jpg.rf.b0ea63e9d428a08ee76987de0b1154a0.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009215_jpg.rf.b0ea63e9d428a08ee76987de0b1154a0.txt,data\crops\train\train_009215_jpg.rf.b0ea63e9d428a08ee76987de0b1154a0_000_pliers.png,2,pliers,101,214,124,251,23,37,851,416,416,0.0049174833579881
train_009216_jpg.rf.9060998f4ab6e30c3113f7b0b9cec8fb_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009216_jpg.rf.9060998f4ab6e30c3113f7b0b9cec8fb.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009216_jpg.rf.9060998f4ab6e30c3113f7b0b9cec8fb.txt,data\crops\train\train_009216_jpg.rf.9060998f4ab6e30c3113f7b0b9cec8fb_000_pliers.png,2,pliers,224,116,283,163,59,47,2773,416,416,0.0160237148668639
train_009217_jpg.rf.f4f79ce411b3639d7f05e0533321fbae_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009217_jpg.rf.f4f79ce411b3639d7f05e0533321fbae.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009217_jpg.rf.f4f79ce411b3639d7f05e0533321fbae.txt,data\crops\train\train_009217_jpg.rf.f4f79ce411b3639d7f05e0533321fbae_000_pliers.png,2,pliers,203,177,248,218,45,41,1845,416,416,0.0106612888313609
train_009218_jpg.rf.dbce1d2c69e1b5c70985dfea5569251c_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009218_jpg.rf.dbce1d2c69e1b5c70985dfea5569251c.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009218_jpg.rf.dbce1d2c69e1b5c70985dfea5569251c.txt,data\crops\train\train_009218_jpg.rf.dbce1d2c69e1b5c70985dfea5569251c_000_pliers.png,2,pliers,133,165,153,268,20,103,2060,416,416,0.0119036612426035
train_009219_jpg.rf.12dca8089f4a9cc48001901bdb74e680_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009219_jpg.rf.12dca8089f4a9cc48001901bdb74e680.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009219_jpg.rf.12dca8089f4a9cc48001901bdb74e680.txt,data\crops\train\train_009219_jpg.rf.12dca8089f4a9cc48001901bdb74e680_000_pliers.png,2,pliers,158,166,186,200,28,34,952,416,416,0.0055011094674556
train_009220_jpg.rf.75e78cc818b3d68e56352462a78b506a_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009220_jpg.rf.75e78cc818b3d68e56352462a78b506a.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009220_jpg.rf.75e78cc818b3d68e56352462a78b506a.txt,data\crops\train\train_009220_jpg.rf.75e78cc818b3d68e56352462a78b506a_000_pliers.png,2,pliers,137,144,163,224,26,80,2080,416,416,0.0120192307692307
train_009223_jpg.rf.4d069aa1691dffc9b51fd94cc0dd7581_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009223_jpg.rf.4d069aa1691dffc9b51fd94cc0dd7581.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009223_jpg.rf.4d069aa1691dffc9b51fd94cc0dd7581.txt,data\crops\train\train_009223_jpg.rf.4d069aa1691dffc9b51fd94cc0dd7581_000_pliers.png,2,pliers,178,276,255,306,77,30,2310,416,416,0.0133482803254437
train_009225_jpg.rf.0553cdf12298fbeef73b68cac4325865_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009225_jpg.rf.0553cdf12298fbeef73b68cac4325865.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009225_jpg.rf.0553cdf12298fbeef73b68cac4325865.txt,data\crops\train\train_009225_jpg.rf.0553cdf12298fbeef73b68cac4325865_000_pliers.png,2,pliers,211,181,252,206,41,25,1025,416,416,0.0059229382396449
train_009227_jpg.rf.86105496f6f4b8058c25ac8b99e63b8e_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009227_jpg.rf.86105496f6f4b8058c25ac8b99e63b8e.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009227_jpg.rf.86105496f6f4b8058c25ac8b99e63b8e.txt,data\crops\train\train_009227_jpg.rf.86105496f6f4b8058c25ac8b99e63b8e_000_pliers.png,2,pliers,278,187,295,219,17,32,544,416,416,0.0031434911242603
train_009232_jpg.rf.7e9fc911c68d587c877e28b36aa0d6eb_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009232_jpg.rf.7e9fc911c68d587c877e28b36aa0d6eb.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009232_jpg.rf.7e9fc911c68d587c877e28b36aa0d6eb.txt,data\crops\train\train_009232_jpg.rf.7e9fc911c68d587c877e28b36aa0d6eb_000_pliers.png,2,pliers,171,183,290,232,119,49,5831,416,416,0.0336942954881656
train_009233_jpg.rf.4ebb553b9c2bccf1a14236cce4cc766a_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009233_jpg.rf.4ebb553b9c2bccf1a14236cce4cc766a.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009233_jpg.rf.4ebb553b9c2bccf1a14236cce4cc766a.txt,data\crops\train\train_009233_jpg.rf.4ebb553b9c2bccf1a14236cce4cc766a_000_pliers.png,2,pliers,193,230,226,278,33,48,1584,416,416,0.0091531065088757
train_009239_jpg.rf.6bbea2a8747dad0204d55ed51b7e6fcc_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009239_jpg.rf.6bbea2a8747dad0204d55ed51b7e6fcc.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009239_jpg.rf.6bbea2a8747dad0204d55ed51b7e6fcc.txt,data\crops\train\train_009239_jpg.rf.6bbea2a8747dad0204d55ed51b7e6fcc_000_pliers.png,2,pliers,226,214,243,249,17,35,595,416,416,0.0034381934171597
train_009242_jpg.rf.ec4955b3f116878a5dfb292a3e9832b0_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009242_jpg.rf.ec4955b3f116878a5dfb292a3e9832b0.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009242_jpg.rf.ec4955b3f116878a5dfb292a3e9832b0.txt,data\crops\train\train_009242_jpg.rf.ec4955b3f116878a5dfb292a3e9832b0_000_pliers.png,2,pliers,218,146,240,229,22,83,1826,416,416,0.010551497781065
train_009243_jpg.rf.37517a003f3dfeb6b3e1768e6da5392a_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009243_jpg.rf.37517a003f3dfeb6b3e1768e6da5392a.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009243_jpg.rf.37517a003f3dfeb6b3e1768e6da5392a.txt,data\crops\train\train_009243_jpg.rf.37517a003f3dfeb6b3e1768e6da5392a_000_pliers.png,2,pliers,294,107,314,210,20,103,2060,416,416,0.0119036612426035
train_009248_jpg.rf.a90a1a67f0302ee20b2cedcb5c9eb91c_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009248_jpg.rf.a90a1a67f0302ee20b2cedcb5c9eb91c.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009248_jpg.rf.a90a1a67f0302ee20b2cedcb5c9eb91c.txt,data\crops\train\train_009248_jpg.rf.a90a1a67f0302ee20b2cedcb5c9eb91c_000_pliers.png,2,pliers,250,157,382,215,132,58,7656,416,416,0.0442400147928994
train_009250_jpg.rf.50c7c404240a522d156c23088943a76f_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009250_jpg.rf.50c7c404240a522d156c23088943a76f.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009250_jpg.rf.50c7c404240a522d156c23088943a76f.txt,data\crops\train\train_009250_jpg.rf.50c7c404240a522d156c23088943a76f_000_pliers.png,2,pliers,40,174,61,283,21,109,2289,416,416,0.0132269323224852
train_009254_jpg.rf.0bfec0c0ce3e69d25020a7098517c9f7_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009254_jpg.rf.0bfec0c0ce3e69d25020a7098517c9f7.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009254_jpg.rf.0bfec0c0ce3e69d25020a7098517c9f7.txt,data\crops\train\train_009254_jpg.rf.0bfec0c0ce3e69d25020a7098517c9f7_000_pliers.png,2,pliers,138,212,155,248,17,36,612,416,416,0.0035364275147928
train_009255_jpg.rf.09accdd0fd3a9981cb85f6e3bbb5674e_000_pliers,train,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\images\009255_jpg.rf.09accdd0fd3a9981cb85f6e3bbb5674e.jpg,C:\Users\Juan Ramirez\.cache\kagglehub\datasets\orvile\x-ray-baggage-anomaly-detection\versions\1\train\labels\009255_jpg.rf.09accdd0fd3a9981cb85f6e3bbb5674e.txt,data\crops\train\train_009255_jpg.rf.09accdd0fd3a9981cb85f6e3bbb5674e_000_pliers.png,2,pliers,292,181,311,216,19,35,665,416,416,0.003842686760355
